seller_id,orders,gmv_booked,aov_booked,delivered_orders,late_rate,avg_days_vs_estimate,avg_days_late_when_late,avg_review_score
042573af89b6d931f672efaf789d8358,3,478.57,159.52,3,0.3333,-0.39,26.90,3.67
04308b1ee57b6625f47df1d56f00eedf,94,63184.99,672.18,92,0.1196,-10.88,8.87,3.88
0432ead42b6c8a0bdf68154add917fdf,85,9386.66,110.43,82,0.0366,-12.49,6.80,4.46
044668ccd5316b12a7cf0d54a156e3e9,3,191.35,63.78,3,0.0000,-29.76,,5.00
04843805947f0fc584fc1969b6e50fe7,1,1474.76,1474.76,1,1.0000,0.66,0.66,5.00
048c2757535328e0d7dac690ad3c0aae,51,10551.06,206.88,50,0.1400,-9.29,10.84,4.18
04aa0a1c5ce6b222003403a3e11c3cc0,11,6339.51,576.32,11,0.1818,-11.01,6.31,4.09
04aba03279157f6d4e0fe8ccaf21963c,16,2922.33,182.65,15,0.0667,-13.26,22.55,4.31
04e38a233f726ef161074ab1c9b0399a,23,1811.27,78.75,19,0.1579,-4.95,7.37,3.65
04ee0ec01589969663ba5967c0e0bdc0,1,314.32,314.32,1,0.0000,-12.45,,5.00
04fdea0c111866e6cf812f1570d6b5bd,10,1261.95,126.20,8,0.1250,-9.53,8.73,3.20
0509040ea3fe50071181bbc359eb7738,89,5183.10,58.24,87,0.0690,-9.96,3.02,4.48
052577151711aec5c744fe12e66db3e1,4,2970.42,742.61,1,0.0000,-11.19,,2.25
054694fa03fe82cec4b7551487331d74,21,10703.75,509.70,20,0.3000,-0.31,35.74,3.48
056b4ada5bbc2c50cc7842547dda6b51,65,13639.41,209.84,64,0.1094,-11.71,22.87,4.17
0570350b23eda5444f8d1d9544932058,6,751.76,125.29,6,0.0000,-13.95,,5.00
05730013efda596306417c3b09302475,4,1168.67,292.17,4,0.0000,-10.73,,5.00
058cb5aeb36d7c0fcae20fc85d5e0a59,12,2107.42,175.62,11,0.0909,-10.31,9.89,3.58
058fd0aa2bfdb2274e05e1ae971dabb6,61,8620.45,141.32,60,0.0667,-11.25,12.89,4.39
05a48cc8859962767935ab9087417fbb,1,59.39,59.39,1,0.0000,-17.22,,5.00
05a940b4ecae36cadfd8e93bd9c43257,10,1148.94,114.89,9,0.0000,-14.19,,3.90
05aebce0b5c8f0d41b29b686f2d05fd3,2,120.88,60.44,2,0.5000,-1.82,0.52,5.00
05ca864204d09595ae591b93ea9cf93d,1,188.42,188.42,1,1.0000,0.56,0.56,5.00
05d2173d43ea568aa0540eba70d2ca76,62,7438.93,119.98,62,0.0645,-10.93,18.52,4.18
05e107217c7266362fd44b75b2cd4cc4,5,275.39,55.08,5,0.4000,-5.20,0.81,4.20
05f51e13da97139648b8125c31e5f51b,60,15788.30,263.14,57,0.1579,-9.06,9.39,4.07
05feb94f19d094d4b0f9281f0b1d4c99,6,10050.04,1675.01,6,0.0000,-12.48,,4.50
05ff92fedb5be47920fea08e501238b9,59,23808.17,403.53,57,0.0526,-17.09,10.11,4.24
062c325cd6a2b87845fab56b4ec2eeae,2,157.08,78.54,2,0.0000,-8.81,,5.00
062ce95fa2ad4dfaedfc79260130565f,55,9017.98,163.96,54,0.0370,-12.56,14.93,4.04
06532f10282704ef4c69168b914b77be,8,10918.74,1364.84,7,0.0000,-12.24,,4.25
06579cb253ecd5a3a12a9e6eb6bf8f47,62,6304.89,101.69,61,0.1311,-9.16,6.37,4.08
066a6914e1ebf3ea95a216c73a986b91,68,11287.08,165.99,66,0.0303,-16.52,38.28,4.09
0691148aee60ca47977c187804f935ae,47,7841.35,166.84,47,0.0213,-13.13,38.67,4.18
0692610d8abe24f287e9fae90ea0bbee,4,205.72,51.43,4,0.2500,-5.44,2.69,4.00
06a2c3af7b3aee5d69171b0e14f0ee87,392,48631.88,124.06,389,0.2314,-10.66,7.27,3.99
06bb3a2fe5e7b7a845b13e8fb91bd944,17,1862.33,109.55,17,0.0000,-13.08,,4.59
06df0c10d34e459d9672bc77388742eb,26,9595.77,369.07,26,0.1154,-12.78,2.13,4.35
06e5eefc71ec47ae763c5c6f8db7064f,92,24673.05,268.19,90,0.0222,-15.98,0.66,3.92
07017df32dc5f2f1d2801e579548d620,8,1128.24,141.03,8,0.0000,-23.90,,4.00
070d165398b553f3b4b851c216b8a358,32,4592.88,143.53,31,0.1613,-7.78,9.18,3.32
0725b8c0f3f906e58f70cbe76b7c748c,17,3099.53,182.33,16,0.3750,-10.12,3.09,3.50
0743a0239d764b9a0f959a57d07e36ab,4,403.22,100.81,4,0.0000,-6.33,,4.75
0747d5bb69f0586cc869d8af4c50f93e,14,555.49,39.68,12,0.0833,-15.08,7.49,3.36
0761743cbffb25d7148189e9f1a5f03a,3,327.40,109.13,3,0.0000,-8.89,,4.67
077c5fae4bea9500e3737b16f71b9d3a,4,177.24,44.31,4,0.0000,-7.04,,4.50
0791d9fc1e30678ecf03d3e55fa108d3,5,1028.99,205.80,5,0.0000,-15.64,,4.00
079d295dcbf06ee8bb1b65ba964eb2b6,5,540.09,108.02,5,0.0000,-10.59,,4.60
07a9bc7f61396b658ddf3ac534efe44c,1,135.49,135.49,1,0.0000,-4.52,,3.50
07bf9669d84d1f11be443a9dd938f698,18,2422.22,134.57,18,0.0000,-17.43,,3.72
07d75e33f2750d97d467fb57e4dfdd8a,2,759.59,379.80,2,0.0000,-10.81,,2.50
07de60b03d150fb3ea09eab5da5e4c8b,9,937.75,104.19,9,0.1111,-11.93,7.55,4.33
07e8e8fc5222bb358e6f259da3197074,2,74.86,37.43,2,0.0000,-5.76,,4.00
080102cd0a76b09e0dcf55fcacc60e05,124,8000.85,64.52,122,0.0410,-11.11,6.81,4.48
080199a181c46c657dc5aa235411be3b,79,15544.88,196.77,79,0.0253,-8.89,17.82,4.62
08061dc0fc165ed41288cc7acde738ee,4,182.22,45.56,4,0.2500,-0.47,8.71,4.50
08084d990eb3f53af056ccbc1730c8a7,12,795.98,66.33,12,0.0000,-14.99,,4.45
081acf3de680d554796c9cf041be7bc2,4,1945.44,486.36,4,0.2500,-13.25,1.90,3.25
082e0bf4cb865a6533b1e8e498cc0255,11,3064.33,278.58,11,0.1818,-13.88,5.90,3.27
085f6f7e049c996695fb2074fe38d45e,6,435.96,72.66,6,0.0000,-13.02,,4.00
08633c14ef2db992c11f840f04fad4cd,74,9564.89,129.26,74,0.0676,-10.19,7.09,4.36
0873d9f8f36123f8d910f4760e788cfb,6,7564.81,1260.80,6,0.5000,-7.17,3.14,3.17
0885aaf116795758dfeb5f1032487bcd,28,3618.89,129.25,27,0.0370,-11.22,0.93,4.21
0887a9f087bcd5d9f6642b52f897fc6c,12,1862.35,155.20,12,0.0833,-11.86,7.76,4.42
08ad4ac1388e4420ca531c3edfc46198,6,347.92,57.99,6,0.0000,-9.88,,2.83
08cdbae123ff67ca4e36d9d641ce0119,4,4195.46,1048.87,4,0.5000,1.82,9.39,3.25
08d0949a9a17c027262db1f3c450c26c,12,699.54,58.30,12,0.0000,-11.10,,3.71
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,605.57,605.57,1,0.0000,-12.25,,5.00
08d2d642cf72b622b14dde1d2f5eb2f5,17,1235.26,72.66,16,0.1875,-10.86,1.38,4.31
08f5819815f3d06545011850bd70f0a8,3,522.83,174.28,3,0.0000,-14.61,,4.67
091065b789659bc3cd9af9cb3a6253ff,2,1444.37,722.19,2,0.0000,-10.10,,3.50
0936e1837d0c79253456bbb2ffaaef10,1,70.02,70.02,1,0.0000,-11.71,,5.00
093805f8f2aeb63881444571e1f48f30,22,1559.73,70.90,22,0.0455,-9.49,7.62,4.18
094ced053e257ae8cae57205592d6712,19,2122.26,111.70,19,0.0000,-14.95,,4.05
0951a6e282947e09cd47969f4ed0b47f,7,580.32,82.90,7,0.0000,-7.33,,4.86
09883d9ab71c8fe8a9bfc7fc3075b07e,5,406.17,81.23,4,0.2500,-4.49,4.73,3.40
099095b050cfe8eb1ddff5317587e96e,17,5909.15,347.60,16,0.1875,-8.98,15.70,3.24
09bad886111255c5b5030314fc7f1a4a,5,560.36,112.07,5,0.0000,-3.65,,5.00
09f952a5f58d2285b0372551ae8f9b01,50,14622.93,292.46,50,0.0600,-11.08,23.02,3.84
0a198e95d32b1be2da9424c962a6ebfa,1,86.67,86.67,1,0.0000,-3.45,,5.00
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,484.80,242.40,2,0.0000,-9.19,,5.00
0a85ebe4e328db81ac9109781205e2f7,12,918.93,76.58,12,0.0833,-7.66,1.77,4.58
0aa124728afc1131dff5655f4c6f487b,2,958.78,479.39,0,,,,1.00
0aa2205ca24f113f4658a5c536667426,4,988.10,247.03,4,0.0000,-10.54,,4.00
0ac4201fda2c68ebc0e47cb9423cf3c9,13,1910.87,146.99,13,0.0769,-11.53,14.68,4.23
0ad80de75c811326389cfb1daba7d45e,6,1564.72,260.79,6,0.0000,-11.76,,5.00
0adac9fbd9a2b63cccaac4f8756c1ca8,110,19159.76,174.18,106,0.0660,-10.23,11.78,4.05
0ade5cc4a305ed7093a23f68ca47519c,2,201.27,100.64,2,0.0000,-20.13,,5.00
0aea4c6ae1505b3228ddf3dd7822ee5b,8,1579.66,197.46,8,0.2500,-5.94,13.65,3.88
0af2ab31141893d26aca5a404a537dab,1,74.51,74.51,1,0.0000,-5.25,,5.00
0af977692321d895349eded183341d28,2,277.22,138.61,2,0.0000,-7.56,,4.50
0afccdb8a34ee5c79f7c06faf2b4d56e,25,1613.78,64.55,24,0.0833,-9.69,8.82,4.04
0b09101900100c0e9d312861fad5a1b9,1,206.65,206.65,1,0.0000,-60.84,,4.00
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1550.64,516.88,3,0.0000,-17.14,,4.67
0b18d63d0cd1d723567903fd34a07df2,9,1944.03,216.00,9,0.0000,-15.30,,4.78
0b1ca3ef18a63d7eb0c8897fa0849c08,1,62.87,62.87,1,0.0000,-5.28,,5.00
0b35c634521043bf4b47e21547b99ab5,51,16718.94,327.82,50,0.1600,-11.95,24.50,3.36
0b36063d5818f81ccb94b54adfaebbf5,1,783.00,783.00,1,0.0000,-20.55,,5.00
0b3f27369a4d8df98f7eb91077e438ac,2,171.39,85.70,2,0.0000,-9.13,,4.00
0b46f784306be7200ca1700aa55d819f,1,30.86,30.86,1,0.0000,-14.40,,5.00
0b64bcdb0784abc139af04077d49a20e,4,205.81,51.45,4,0.0000,-17.22,,4.75
0b90b6df587eb83608a64ea8b390cf07,164,33053.19,201.54,163,0.0368,-17.72,9.53,4.02
0bae85eb84b9fb3bd773911e89288d54,137,11078.50,80.86,136,0.0074,-14.44,4.85,4.27
0bb27263628258b8111a0262769fa9db,1,33.16,33.16,1,0.0000,-16.59,,5.00
0bb738e4d789e63e2267697c42d35a2d,30,3030.64,101.02,28,0.0357,-13.27,9.84,4.60
0be8ff43f22e456b4e0371b2245e4d01,161,14687.91,91.23,156,0.0641,-11.02,9.14,3.95
0bebbb2cea103a4a020c95d43fd7d754,9,1514.34,168.26,9,0.0000,-9.71,,4.89
0bf0150d5b9d60d9cd2906003332f085,39,6872.34,176.21,39,0.2051,-6.14,11.35,3.79
0bfd0b434243adc5c2e1aa6baf19c6aa,6,497.14,82.86,6,0.0000,-19.81,,3.67
0c7533c71df861ec58ad7ff999ed0e8d,61,4171.59,68.39,61,0.0492,-9.40,11.71,4.15
0c7f30ae9b147eca07affbef92832a6a,5,567.11,113.42,5,0.0000,-16.20,,5.00
0c8380b62e38e8a1e6adbeba7eb9688c,182,22285.43,122.45,180,0.0556,-11.25,23.40,4.04
0cab2da43793a6f3c5ed8514c5f54627,3,366.90,122.30,3,0.0000,-20.47,,5.00
0cbcee27c791afa0cdcb08587a2013a8,39,6141.31,157.47,38,0.1053,-14.66,6.76,3.85
0d33a55da925bbf1ff02af5f6059fc7f,22,1087.47,49.43,22,0.0455,-10.85,5.78,4.45
0d4c8269e7f0401201794deef160edd6,3,892.03,297.34,3,0.0000,-5.11,,3.67
0d83f8e03188682112cc0d93523705cc,4,820.57,205.14,4,0.2500,-10.27,20.75,3.75
0d85bbda9889ce1f7e63778d24f346eb,51,6469.70,126.86,51,0.1176,-10.92,8.25,4.20
0daf5180aa44356f60f8effa533b55a2,2,183.63,91.82,2,0.5000,-4.92,0.07,5.00
0db783cfcd3b73998abc6e10e59a102f,132,11467.63,86.88,132,0.0379,-12.43,14.45,4.21
0dd184061fb0eaa7ca37932c68ab91c5,161,24629.74,152.98,161,0.1180,-9.79,12.45,4.03
0ddefe3c7a032b91f4e25b9c3a08fca1,9,552.90,61.43,9,0.0000,-8.36,,4.56
0df3984f9dfb3d49ac6366acbd3bbb85,87,11795.61,135.58,86,0.0116,-14.12,16.74,4.34
0dfbed20065e425d2eaefb101f9816c0,3,133.60,44.53,3,0.3333,-1.30,19.95,2.67
0e44d110fa6a54e121cb2c095a77762f,6,293.38,48.90,6,0.1667,-6.67,6.49,4.33
0e72c1a751b496722a6cb1f10653b62a,3,192.10,64.03,3,0.0000,-11.70,,4.67
0e982cff76cc0579f632cea8a0e38c9d,7,1543.83,220.55,6,0.0000,-10.90,,4.00
0ea22c1cfbdc755f86b9b54b39c16043,237,16199.76,68.35,234,0.0171,-16.22,5.01,4.40
0eaa7e33d73809f1f925f7d07c506cbd,15,1746.90,116.46,15,0.0000,-14.11,,4.71
0ebd97a106433a45a4aebe57c1799778,31,3879.72,125.15,31,0.0000,-16.37,,4.48
0ec28cec4046a4a199b6de9b4c891d97,3,352.64,117.55,3,0.0000,-6.12,,5.00
0ed6ce5d87fd9c69eaacaeb778d67235,43,2829.25,65.80,42,0.1429,-12.08,10.06,4.40
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,70.93,70.93,1,0.0000,-14.68,,5.00
0ef83d7d83ed97cd2a0049ac8be5f88a,48,5917.91,123.29,48,0.0208,-13.37,11.74,4.15
0f0c984a4a955310903b6b6008660bad,4,481.38,120.35,4,0.2500,-9.28,0.78,3.75
0f519b0d2e5eb2227c93dd25038bfc01,1,102.90,102.90,1,0.0000,-39.22,,5.00
0f7eea709efdf942b5f95c7516dbacd7,3,240.06,80.02,3,0.0000,-19.54,,4.00
0f80a40c312b2472dca482cf50f5186f,1,150.00,150.00,1,0.0000,-16.21,,3.00
0f94588695d71662beec8d883ffacf09,1,27.59,27.59,1,0.0000,-11.66,,5.00
0fe2d9733ed841eb064503920015a8c0,3,498.35,166.12,3,0.0000,-12.55,,4.67
0ff83046c3fa22efee8ecf291888b191,10,1023.38,102.34,10,0.0000,-16.98,,4.80
0ffa40d54288e4f3499b8780dd0f144f,33,2746.47,83.23,33,0.1515,-11.25,6.63,4.48
10076e5788b8ee532724bcd460baf762,23,1260.72,54.81,23,0.0435,-11.62,14.66,4.57
10089e9f2fd0c668a8fd4e52e1698888,3,1199.31,399.77,3,0.0000,-16.14,,4.33
101921376b577a4540dc30e9009133ca,1,394.49,394.49,0,,,,2.00
101a3a003516bc11253298b2fad3cb65,5,524.00,104.80,5,0.0000,-7.84,,4.80
1025f0e2d44d7041d6cf58b6550e0bfa,915,177615.78,194.12,910,0.1011,-10.18,6.67,3.99
10264f60a8f0a4d2f30810f5c661c673,4,326.46,81.62,4,0.0000,-7.96,,5.00
1099a00e0ee3a50935e6c2447ca090c5,3,910.83,303.61,3,0.3333,-9.26,3.51,3.67
10cdd491d1dbea8fb4ead97b19c334ce,3,287.76,95.92,3,0.0000,-17.32,,5.00
10ff823eda2b032e2c93d17a7d294736,9,1459.53,162.17,8,0.0000,-13.59,,3.89
112453736dbe3889cfb74e1aaa0ba0c1,7,2154.77,307.82,7,0.0000,-6.30,,4.14
1127b7f2594683f2510f1c2c834a486b,114,8908.26,78.14,110,0.0273,-10.51,4.06,4.09
11305281b50fff20ae8bb473f8e11876,35,8451.09,241.46,35,0.1143,-12.17,4.77,4.31
113e3a788b935f48aad63e1c41dac1bd,39,1533.95,39.33,39,0.0513,-14.29,8.83,4.32
116ccb1a1604bc88e4d234a8c23f33de,61,3061.78,50.19,61,0.0656,-9.52,1.24,4.64
11742f81550ac064cc9a40f67151d9ad,2,831.01,415.51,2,0.0000,-4.20,,5.00
117cfc326c6d50da67ca858ff5c0c852,5,536.08,107.22,5,0.0000,-8.43,,4.60
11938fcc75f6902fea1d0a6f72b54a57,2,737.14,368.57,2,0.0000,-20.20,,3.00
119c7f1a00ef43fad0e57604e76a747c,2,206.82,103.41,2,0.0000,-6.05,,4.50
119d1aef1b4144adba89163f6cd9f5d4,4,1298.24,324.56,4,0.0000,-11.34,,4.75
11bfa66332777660bd0640ee84d47006,76,5608.54,73.80,76,0.1579,-8.35,11.02,3.89
11d4c477d09821164bca4f70a2eae031,3,140.86,46.95,3,0.0000,-11.25,,5.00
11eac105f3f90a9b87b19c89d91e24f3,5,927.83,185.57,5,0.0000,-13.25,,3.60
11fb6f6d341adbe19e81733701704635,3,1596.66,532.22,3,0.0000,-6.65,,5.00
120476eb7a04c149d14772edaf5d9bf2,4,2519.63,629.91,4,0.0000,-12.60,,4.25
1284de4ae8aa26997e748c851557cf0e,3,1546.84,515.61,3,0.0000,-8.34,,2.67
128639473a139ac0f3e5f5ade55873a5,533,22124.16,41.51,527,0.0626,-11.52,7.05,4.19
128f9bfbe4c7d5185033914b1de3d39a,14,1650.49,117.89,13,0.0769,-12.14,1.76,4.71
12a8eb0f8d1cd3270695bf2a99f55966,2,436.67,218.34,2,0.5000,-9.12,0.81,3.50
12b9676b00f60f3b700e83af21824c0e,135,30342.69,224.76,133,0.0150,-20.57,8.29,4.52
12c2ed9cded6138cf0c75f525f565fc7,4,459.20,114.80,4,0.5000,-3.39,1.43,4.25
13074f016982ff2bd6c58ced8682f000,14,3111.70,222.26,13,0.3077,-7.28,8.24,3.93
131fcb0a0c9a47bba4474aacff0f14b7,4,406.41,101.60,4,0.0000,-7.16,,4.00
1336efc61c316ddf92c899eb817f7cae,74,7074.26,95.60,74,0.0946,-10.94,7.68,4.00
134285d1f41da5c13a756ee8142c8a4e,3,1653.63,551.21,3,0.0000,-8.86,,3.33
134a288e7de827ec5ec62e3ec9c3a295,9,1004.00,111.56,9,0.0000,-10.15,,4.78
134b867a0f7f8bbe6abf10f91874891e,1,922.84,922.84,1,0.0000,-18.15,,4.00
13511db12ac61e2f89c53b72a944a60b,6,1063.97,177.33,6,0.1667,-12.19,0.82,3.50
1352e06ae67b410cdae0b2a22361167b,4,765.22,191.31,2,1.0000,3.09,3.09,2.33
1354d51653f645349064725ed204e85e,18,2694.72,149.71,18,0.0556,-18.16,0.92,3.89
138dbe45fc62f1e244378131a6801526,49,2250.91,45.94,49,0.0408,-10.04,2.20,4.08
139157dd4daa45c25b0807ffff348363,1,37.68,37.68,1,0.0000,-12.32,,4.00
13c2ed7698b3ca92dad49e849219da59,8,653.29,81.66,8,0.0000,-9.31,,4.38
13d058e4eeac2ce8217660b2f8a05812,23,4755.88,206.78,22,0.1364,-9.52,6.89,4.22
13d95f0f6f73943d4ceffad0fc2cd32c,1,309.32,309.32,1,1.0000,2.86,2.86,3.00
13dd308f81fea30cc670c656b2b46cc3,3,151.14,50.38,3,0.3333,-5.64,0.70,5.00
13e85aac53340018b40c2af68001b7e0,1,31.92,31.92,1,0.0000,-34.34,,5.00
13f57c12a00ed4610db646b913a7f5c6,7,821.15,117.31,7,0.1429,-7.22,2.53,4.86
13fa2a6c6b9d0f43cb588d7c82117a12,9,4719.44,524.38,9,0.3333,-5.04,8.35,4.11
141440cad9341e553f8401c574a2aa38,11,1579.00,143.55,11,0.0000,-21.30,,4.45
1430239a858e7682bbc43b20758af153,18,929.54,51.64,17,0.0000,-9.66,,4.11
1444c08e64d55fb3c25f0f09c07ffcf2,1,2818.74,2818.74,1,0.0000,-21.09,,1.00
1464afc72f696af775557a821c2e253f,29,1513.78,52.20,29,0.0345,-11.82,27.82,4.24
14a08204d03bb6b6bde8029f801ae0eb,28,2935.68,104.85,28,0.0000,-13.70,,3.89
14d7985702e72162bbf13b6beb74ab2b,37,4547.14,122.90,37,0.1351,-7.98,15.54,4.32
14ee35374a7876217954b5fa08e50463,6,953.78,158.96,6,0.1667,-7.12,4.83,4.33
14f2b3587172b9db894c9bad8dab520b,2,330.06,165.03,2,0.0000,-11.89,,2.50
152ee17e4c8aaf53dac99f3462e4999b,6,404.93,67.49,6,0.0000,-13.56,,4.33
154bdf805377afea75a3bd158e9eab10,1,109.72,109.72,1,1.0000,2.70,2.70,1.00
1554a68530182680ad5c8b042c3ab563,247,36643.08,148.35,246,0.0691,-13.21,17.48,4.32
157c3e4b42f81ac4a44e8b1ca2fe9876,23,4439.82,193.04,23,0.0870,-13.39,14.26,3.70
1588ac4010787100dddef64568f0ae35,3,645.97,215.32,3,0.0000,-8.15,,3.00
15aac934c58d886785ac1b17953ea898,25,5019.60,200.78,25,0.1200,-8.47,13.78,4.24
15ac3c501e2599e4917316fde5c5669a,1,195.81,195.81,0,,,,1.00
15aec03fe4cf30dfa574cf550f5ff5ff,1,39.86,39.86,0,,,,1.00
15b3b1b81484422eb41df68ac87f1f50,2,102.89,51.45,1,0.0000,-4.41,,1.00
15cd6eefe58588619aaed41dfa6621b1,16,2337.37,146.09,16,0.0625,-10.02,17.70,4.25
15ead3a5037a918ddb520dfe39a3d2b9,7,433.95,61.99,6,0.1667,-7.25,3.69,4.29
15fa791d5e017f66402dc28c44480657,8,1983.29,247.91,8,0.1250,-7.89,14.59,4.25
160851d3ece7aa1a510f8d1a4bb8a8af,2,141.15,70.58,2,0.0000,-12.36,,5.00
16090f2ca825584b5a147ab24aa30c86,402,31331.23,77.94,398,0.1080,-8.98,8.05,4.06
160e4f13fd3a64b1b86807be88b5ffb0,4,980.45,245.11,4,0.0000,-14.59,,4.25
164a5a8794e6d42e14f55e447b12a3bc,1,136.76,136.76,1,0.0000,-18.12,,5.00
165b1235e9e9942cb5fae67103576fb0,11,2489.80,226.35,11,0.0909,-7.13,6.92,4.36
165fc07beebdcb6190fba8a06db2a449,50,20437.33,408.75,50,0.1200,-10.75,6.01,3.80
1660ad786c27fd935378b6192a90b417,12,1962.72,163.56,12,0.0833,-10.30,2.69,4.58
166e8f1381e09651983c38b1f6f91c11,2,109.00,54.50,2,0.0000,-7.72,,5.00
167fd940acebc789debd6eb418c46e38,5,1178.48,235.70,5,0.2000,-8.03,2.69,3.00
1690cada046eb7e92c12f98b1f8a8167,11,2211.38,201.03,10,0.1000,-13.46,2.62,4.55
16bdc8cefd0e32a6f0824d296c5ad14a,1,61.08,61.08,1,0.0000,-11.33,,5.00
1703bc09972dab9782e7a9194943b69f,1,356.11,356.11,1,0.0000,-17.13,,5.00
1710c3aaa9c6b44ec3883ee0fe300e21,2,1226.55,613.28,2,0.0000,-8.23,,5.00
17306570e772e7718c92a562d33f5f1d,29,10666.98,367.83,27,0.0741,-8.99,6.10,3.62
173d56ffbd4c56cb80fc3615487d712b,2,397.61,198.81,2,0.0000,-16.25,,5.00
1746c1ae87ac63d530c7c943d0ac42e2,1,252.35,252.35,1,0.0000,-3.06,,5.00
1771297ac436903d1dd6b0e9279aa505,28,3466.43,123.80,28,0.0357,-14.60,3.55,4.63
1782ce2db72c3dda627d5e7c898104e1,9,2218.17,246.46,9,0.1111,0.44,132.77,4.33
17908cf9b444ee34047cadd5c0f4a516,11,2495.41,226.86,11,0.0909,-11.19,26.87,4.55
17998cf586426bf0f2c3726cb0a4b211,2,179.20,89.60,2,0.0000,-21.74,,4.00
179d859f51292aac5c10806a356f7af9,18,800.27,44.46,18,0.1667,-8.17,1.59,4.39
17a053fcb14bd219540cbde0df490be0,125,49883.63,399.07,124,0.0806,-9.37,9.09,4.23
17adeba047385fb0c67d8e90b4296d21,1,1097.31,1097.31,0,,,,1.00
17ca9b9e9b9ef8fdb529001b49ebb50f,116,12281.11,105.87,115,0.0261,-13.40,3.88,4.04
17e34d8224d27a541263c4c64b11a56b,255,61787.96,242.31,247,0.0850,-9.86,11.58,4.19
17eea220a40cc0d2c0c5346379682398,4,1512.99,378.25,3,0.6667,0.03,5.15,3.75
17f51e7198701186712e53a39c564617,56,58078.15,1037.11,56,0.0893,-11.17,8.02,4.34
180c3376aff0e43dd5788709df48a843,5,4722.97,944.59,5,0.2000,-4.13,2.88,4.40
1835b56ce799e6a4dc4eddc053f04066,423,47111.13,111.37,417,0.1175,-9.62,9.07,3.63
1838dd9b8977065acf51d95e0053ea7a,64,4075.88,63.69,62,0.0484,-10.29,2.26,4.27
184725737946a1a938bbbd1a9e978103,3,403.57,134.52,3,0.0000,-2.04,,4.67
184a67a8f9f63234d3a92340bbdb727f,8,524.37,65.55,7,0.0000,-15.85,,3.88
186cdd1b2df32caa72cfb410bba768d3,6,1609.73,268.29,6,0.0000,-27.63,,5.00
189ca3538ce9f920cacf0f982cbe223b,4,481.67,120.42,4,0.0000,-9.22,,4.25
18a349e75d307f4b4cc646a691ed4216,121,11128.15,91.97,109,0.0642,-13.83,10.89,3.44
18e694e0e48ed6f7aa3f24aade5fd697,31,1205.77,38.90,31,0.0323,-12.08,1.70,4.68
1900267e848ceeba8fa32d80c1a5f5a8,411,38056.14,92.59,406,0.1034,-9.41,8.24,3.84
191d55f7edb8524d525ed01b20fe32e8,3,812.80,270.93,3,0.3333,-2.18,12.79,2.33
1927cdb9fa74f5270097f6250e8e8f34,1,178.92,178.92,1,0.0000,-8.21,,5.00
19484c79cef6c062cb177aa4ef2fcc3c,1,212.06,212.06,1,1.0000,3.50,3.50,1.00
1961c3e1272bfeceb05d0b78b5bbfdaf,3,945.43,315.14,2,0.0000,-6.80,,3.33
1967a9e2ad6f51802b093147d861df58,2,425.76,212.88,0,,,,1.00
1976a05ecf2996d6ffb7b5430e635fe7,8,2190.66,273.83,8,0.2500,-7.43,5.19,3.88
1987cd4be10fe09ee50454f9c354d1c6,14,3135.23,223.95,14,0.0714,-12.98,18.56,4.36
198c7ea11960a9844b544d9bcdca860c,25,2225.38,89.02,25,0.1200,-10.20,6.94,3.88
1992f8fb6b19fcccd97ca819811e7267,1,40.02,40.02,0,,,,1.00
1996942dc085d7773ba77a529b163cd0,10,3468.32,346.83,9,0.0000,-17.95,,3.90
19a7c9f66ffa6452ff4b4c0cca71da27,1,338.74,338.74,1,0.0000,-27.14,,5.00
19d62d484cba71963c93f0f00ab42013,1,162.59,162.59,1,0.0000,-7.35,,4.00
19e0f40a907ec568c34bfac15de4f4a1,4,219.62,54.91,4,0.0000,-12.44,,5.00
1a3df491d1c4f1589fc2b934ada68bf2,167,27594.12,165.23,160,0.0563,-12.39,5.13,4.19
1a6245add4353f18ed55138808906979,1,39.34,39.34,0,,,,3.00
1a8e2d9c38b84a9702ac7922924b0573,1,97.00,97.00,1,0.0000,-14.95,,5.00
1a932caad4f9d804097d7f8e615baed1,20,5701.45,285.07,20,0.2000,-7.88,5.34,3.90
1acde099eb406aa220b1169b188b42da,9,458.50,50.94,9,0.0000,-7.27,,4.22
1b0b0f4f95e962d6f32fe90c759d0479,2,163.17,81.59,2,0.0000,-9.00,,5.00
1b1ae47a313a825a7ccceb8e2e30fa9d,11,2490.40,226.40,10,0.0000,-13.57,,3.90
1b45169b635ef59425637e9a33eb5fb3,7,419.35,59.91,7,0.0000,-18.82,,4.57
1b4b28463457a256e9a784ebe2a8f630,1,715.34,715.34,1,1.0000,7.85,7.85,1.00
1b4c3a6f53068f0b6944d2d005c9fc89,113,18216.00,161.20,111,0.0631,-12.09,9.35,4.21
1b61fb1f0f2185d89e9a126c498e9cc7,1,65.81,65.81,1,0.0000,-13.34,,5.00
1b65c144b17e607c0f37f10bb7dfec8d,5,1393.86,278.77,5,0.0000,-28.01,,2.00
1b7e5006cb25dd23ce8686691013b121,11,2785.96,253.27,11,0.1818,-5.68,3.30,4.36
